RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
1.6074069311386872,32.0,1.0,0.48755867035298656,31106.0,6.0,1.0,2.0,1.0,1.0,0
1.8518518518518519,28.0,1.0,0.5453888888888889,18000.0,3.0,0.0,1.0,0.0,0.0,0
1.185227326601242,59.0,0.0,0.4386289290285877,28124.0,5.0,0.0,1.0,0.0,1.0,0
0.23863159100454354,36.0,1.0,0.2828834332404261,26191.0,4.0,0.0,1.0,1.0,0.0,0
0.6020498593611529,51.0,0.0,0.3105132354641082,34604.0,5.0,0.0,1.0,0.0,0.0,0
2.0,39.0,0.0,0.2433621110930119,24556.0,3.0,0.0,2.0,0.0,1.0,0
1.3239596986667725,38.0,0.0,0.08221789728720658,25177.0,3.0,0.0,1.0,0.0,0.0,0
2.0,40.0,1.0,0.46846908903048046,29035.0,5.0,1.0,2.0,1.0,0.0,1
0.49338859285573317,25.0,1.0,0.5080718373791198,25335.0,4.0,1.0,1.0,1.0,2.0,0
1.0059552551102526,34.0,0.0,0.3494990342829551,33136.0,4.0,0.0,1.0,0.0,1.0,0
1.7167617752690165,58.0,1.0,0.30969695721142954,48541.0,5.0,1.0,2.0,1.0,2.0,0
0.2208090443384561,31.0,1.0,0.24299593711358417,56610.0,5.0,1.0,1.0,1.0,2.0,0
2.0,42.0,1.0,0.2929456397739633,37693.0,5.0,0.0,2.0,1.0,1.0,0
0.25305180476547157,26.0,0.0,0.11458185719780553,49397.0,3.0,0.0,1.0,0.0,0.0,0
1.8518518518518519,40.0,1.0,0.5353888888888889,18000.0,3.0,1.0,1.0,1.0,2.0,1
1.7780938833570412,34.0,1.0,0.2756045519203414,28120.0,4.0,0.0,2.0,1.0,0.0,0
0.9973470568288353,39.0,0.0,0.05331817365806953,33422.0,1.0,0.0,1.0,0.0,0.0,0
0.5109339873288371,31.0,1.0,0.4832372777437155,40775.0,6.0,1.0,1.0,1.0,0.0,1
1.4967371130934564,27.0,0.0,0.35909716817338205,33406.0,5.0,0.0,2.0,0.0,0.0,0
0.5178556632695335,48.0,0.0,0.4733873974645787,64368.0,10.0,0.0,1.0,0.0,1.0,0
0.9837291203494206,59.0,1.0,0.22147677415546854,50827.0,4.0,1.0,2.0,1.0,2.0,0
0.3472222222222222,58.0,0.0,0.2431111111111111,18000.0,2.0,0.0,1.0,0.0,0.0,0
0.5355750362048725,40.0,1.0,0.16131520090490759,38899.0,3.0,1.0,1.0,1.0,0.0,0
1.1574074074074074,24.0,0.0,0.2653333333333333,18000.0,3.0,0.0,1.0,0.0,2.0,0
0.7392163124342097,46.0,1.0,0.36933612461412907,28183.0,4.0,0.0,1.0,1.0,2.0,0
0.7952602489164579,21.0,0.0,0.3223428366933079,41915.0,5.0,0.0,1.0,0.0,1.0,0
0.1837965005146302,44.0,0.0,0.5243346566681371,34005.0,5.0,0.0,1.0,0.0,1.0,0
0.3100198412698413,41.0,0.0,0.1484126984126984,20160.0,2.0,0.0,1.0,0.0,0.0,0
0.4403424102582168,50.0,0.0,0.14203684785289042,28387.0,3.0,0.0,1.0,0.0,0.0,1
0.17882689556509299,52.0,0.0,0.39424892703862663,34950.0,4.0,0.0,1.0,0.0,0.0,0
0.8215684728027973,44.0,1.0,0.20179036201593187,25358.0,2.0,0.0,1.0,1.0,1.0,0
0.09072961124176175,43.0,0.0,0.3760706094126528,68886.0,8.0,0.0,1.0,0.0,0.0,0
0.31669622498099825,45.0,0.0,0.29239929060045605,39470.0,4.0,0.0,1.0,0.0,2.0,0
0.25524789675733073,39.0,1.0,0.4819488687413216,24486.0,5.0,0.0,1.0,0.0,1.0,0
0.4926419005730411,45.0,1.0,0.08427723521483128,42289.0,2.0,0.0,1.0,1.0,0.0,0
0.7139838011355198,59.0,1.0,0.0996607148977004,29179.0,3.0,0.0,1.0,1.0,0.0,1
0.7524318597707792,37.0,1.0,0.13247616295868248,27688.0,3.0,0.0,1.0,1.0,0.0,0
0.30494201222695494,45.0,0.0,0.09410266543714048,68319.0,3.0,0.0,1.0,0.0,0.0,0
0.679680278397042,31.0,0.0,0.3885052471317492,18391.0,4.0,0.0,1.0,0.0,0.0,0
0.8987956138774043,38.0,0.0,0.4422074420276829,55630.0,8.0,0.0,2.0,0.0,0.0,0
0.7170802785713466,27.0,0.0,0.16445805940866692,29053.0,2.0,0.0,1.0,0.0,0.0,0
0.6944444444444444,41.0,1.0,0.19633333333333333,18000.0,2.0,1.0,1.0,1.0,2.0,0
0.6120025948910023,37.0,1.0,0.37591647388584926,81699.0,9.0,1.0,2.0,1.0,0.0,0
0.22315291866165377,43.0,0.0,0.3882967898113733,93359.0,11.0,0.0,1.0,0.0,2.0,0
0.2988014476332535,28.0,0.0,0.09913514908997031,69723.0,4.0,0.0,1.0,0.0,0.0,0
0.16526084772204447,57.0,1.0,0.16531373119331552,37819.0,3.0,0.0,1.0,1.0,2.0,0
2.0,50.0,1.0,0.13418266536907605,33909.0,3.0,0.0,2.0,0.0,0.0,0
2.0,24.0,1.0,0.46545981951009885,18616.0,4.0,0.0,2.0,1.0,2.0,1
0.26029736370830037,54.0,0.0,0.3755362125692391,24011.0,3.0,0.0,1.0,0.0,0.0,0
0.817474331305997,52.0,1.0,0.10064743967039436,25485.0,2.0,0.0,1.0,1.0,0.0,0
1.4251348177537595,50.0,1.0,0.16419263262304615,58474.0,4.0,0.0,2.0,1.0,0.0,0
0.4391974983310495,29.0,1.0,0.09427637820174976,47435.0,2.0,0.0,1.0,0.0,0.0,0
0.07565944774655901,22.0,1.0,0.47014175554129795,82607.0,12.0,1.0,1.0,1.0,0.0,1
1.1636837573021155,29.0,1.0,0.29787976819419554,42967.0,4.0,1.0,2.0,1.0,2.0,0
0.6677564451852089,23.0,0.0,0.3093047854097888,31199.0,3.0,0.0,1.0,0.0,2.0,0
0.8647227698799764,58.0,0.0,0.24385182110615336,38548.0,3.0,0.0,1.0,0.0,0.0,0
1.4139871609965782,21.0,1.0,0.5368796131331127,58935.0,10.0,1.0,2.0,1.0,0.0,0
0.16609971297969597,35.0,1.0,0.4541033273094504,37628.0,6.0,1.0,1.0,1.0,0.0,1
0.19567939887288666,28.0,0.0,0.17877269881026925,31940.0,3.0,0.0,1.0,0.0,2.0,0
1.1373717613339096,39.0,1.0,0.20768408361957189,43961.0,4.0,1.0,2.0,1.0,0.0,1
0.5705417864804418,32.0,1.0,0.16512049842530466,58424.0,3.0,0.0,1.0,0.0,0.0,0
0.258874207844924,40.0,1.0,0.5311684546245289,24143.0,5.0,0.0,1.0,0.0,0.0,0
0.08432158227762712,43.0,1.0,0.22159711822560407,74121.0,6.0,1.0,1.0,1.0,0.0,0
2.0,25.0,0.0,0.05516666666666667,18000.0,2.0,0.0,2.0,0.0,0.0,0
0.4927661922970789,31.0,1.0,0.2891946229353097,25367.0,3.0,0.0,1.0,0.0,2.0,0
0.32648157337999845,25.0,0.0,0.24083892705095725,38287.0,4.0,0.0,1.0,0.0,2.0,0
1.845018450184502,32.0,0.0,0.540590405904059,27100.0,6.0,0.0,2.0,0.0,0.0,0
2.0,30.0,1.0,0.28356729113395607,19163.0,3.0,0.0,2.0,1.0,1.0,1
1.0307153164296021,59.0,0.0,0.1781818181818182,80850.0,5.0,0.0,2.0,0.0,2.0,0
0.16507316042470022,60.0,0.0,0.3747821034282394,75724.0,9.0,0.0,1.0,0.0,1.0,0
0.1567083719880651,46.0,1.0,0.23365845096908458,39883.0,4.0,1.0,1.0,1.0,1.0,1
1.1574074074074074,32.0,0.0,0.31422222222222224,18000.0,3.0,0.0,1.0,0.0,1.0,0
0.1484736904620501,49.0,0.0,0.16897493764105,84190.0,6.0,0.0,1.0,0.0,0.0,0
1.7607803778634692,29.0,0.0,0.28234113359040725,18931.0,2.0,0.0,1.0,0.0,2.0,0
0.35033509551886377,38.0,0.0,0.2386833005770019,95147.0,8.0,0.0,1.0,0.0,0.0,0
0.43136172268617573,28.0,0.0,0.10432051901442474,28978.0,3.0,0.0,1.0,0.0,0.0,1
0.3360034406752325,45.0,1.0,0.29960754798129136,37202.0,4.0,0.0,1.0,1.0,1.0,0
0.19991044012282497,26.0,1.0,0.24564994882292732,31264.0,3.0,1.0,1.0,1.0,0.0,0
1.1284643856639884,22.0,0.0,0.5242394150040625,44308.0,7.0,0.0,2.0,0.0,1.0,1
1.0094586273381585,43.0,0.0,0.10856727537021896,33021.0,3.0,0.0,1.0,0.0,1.0,0
2.0,27.0,0.0,0.4811469766311611,24691.0,5.0,0.0,2.0,0.0,2.0,0
0.6822995131110674,46.0,0.0,0.3210191917207048,30534.0,4.0,0.0,1.0,0.0,0.0,0
0.6162249566177631,47.0,1.0,0.19229176526265973,33808.0,3.0,1.0,1.0,1.0,1.0,0
0.7702356304840777,32.0,0.0,0.10459183673469388,27048.0,3.0,0.0,1.0,0.0,1.0,0
0.2878990280528813,47.0,1.0,0.38532405914597634,21709.0,4.0,0.0,1.0,1.0,0.0,0
0.5868048709498728,27.0,0.0,0.12145452496972087,35503.0,3.0,0.0,1.0,0.0,0.0,0
2.0,45.0,0.0,0.34745348785577906,22521.0,4.0,0.0,2.0,0.0,2.0,0
0.05294905030583372,53.0,1.0,0.05556685135295413,118038.0,3.0,1.0,1.0,1.0,0.0,0
2.0,54.0,0.0,0.1028045423262216,23248.0,3.0,0.0,2.0,0.0,0.0,0
0.4961616931418546,52.0,0.0,0.19921884303031748,41989.0,4.0,0.0,1.0,0.0,1.0,0
1.0673839486801797,52.0,1.0,0.1994940600083256,31229.0,4.0,1.0,1.0,1.0,0.0,1
1.870487449029217,34.0,0.0,0.3700572369159403,26731.0,3.0,0.0,2.0,0.0,0.0,0
1.6859426105135382,52.0,0.0,0.12199480729675961,29657.0,2.0,0.0,2.0,0.0,0.0,0
1.0400632358447393,36.0,0.0,0.09318966593168865,48074.0,2.0,0.0,2.0,0.0,0.0,0
0.6784113234990828,23.0,1.0,0.5311472206844899,30709.0,6.0,1.0,1.0,1.0,1.0,0
2.0,48.0,0.0,0.11805555555555555,18000.0,3.0,0.0,2.0,0.0,2.0,0
0.2388778474239413,42.0,0.0,0.3703179941904908,26164.0,3.0,0.0,1.0,0.0,0.0,0
0.7233293984214059,33.0,0.0,0.49097284910770084,28802.0,6.0,0.0,1.0,0.0,0.0,0
0.3711754085898898,53.0,1.0,0.16961231470923605,56128.0,4.0,0.0,1.0,1.0,0.0,0
0.6353240152477764,38.0,1.0,0.502007623888183,19675.0,3.0,1.0,1.0,1.0,0.0,0
1.1574074074074074,34.0,1.0,0.5448888888888889,18000.0,4.0,0.0,1.0,0.0,0.0,0
2.0,58.0,0.0,0.5138333333333334,18000.0,3.0,0.0,2.0,0.0,1.0,0
1.5826290634001203,32.0,0.0,0.09576488462634128,21062.0,2.0,0.0,1.0,0.0,0.0,0
0.2018342698443454,28.0,0.0,0.17112316734482982,30966.0,2.0,0.0,1.0,0.0,0.0,0
0.1766759480431372,24.0,0.0,0.3028225749459372,70751.0,7.0,0.0,1.0,0.0,0.0,0
1.2411413535887603,54.0,0.0,0.23990021223517147,26857.0,4.0,0.0,1.0,0.0,0.0,0
0.47968532642586464,45.0,0.0,0.13891207367966613,69490.0,4.0,0.0,1.0,0.0,0.0,0
1.8518518518518519,21.0,1.0,0.27405555555555555,18000.0,2.0,0.0,1.0,0.0,0.0,1
0.5704376397572217,50.0,0.0,0.15054990188472597,21913.0,3.0,0.0,1.0,0.0,0.0,0
1.1389391920365373,45.0,1.0,0.33840161273789593,29267.0,4.0,1.0,1.0,1.0,1.0,1
0.7201788348082596,37.0,1.0,0.28564021017699115,28928.0,4.0,0.0,1.0,1.0,0.0,0
0.12931123662921815,51.0,1.0,0.19893240643038917,48333.0,4.0,0.0,1.0,0.0,2.0,0
1.6883906260552441,47.0,0.0,0.4779158506111974,29614.0,5.0,0.0,2.0,0.0,0.0,0
2.0,48.0,0.0,0.4775,18000.0,4.0,0.0,2.0,0.0,2.0,0
1.9371285555994637,30.0,1.0,0.4148399544387364,43019.0,6.0,0.0,2.0,0.0,0.0,0
0.1732621803312773,41.0,0.0,0.07228498163420888,72145.0,3.0,0.0,1.0,0.0,0.0,0
0.09674772836333803,57.0,0.0,0.23586322193154904,64601.0,5.0,0.0,1.0,0.0,0.0,0
0.23018562168532705,33.0,0.0,0.2798320565704184,27152.0,4.0,0.0,1.0,0.0,0.0,1
2.0,26.0,0.0,0.1635,18000.0,3.0,0.0,2.0,0.0,2.0,0
0.4626339788002606,34.0,1.0,0.394919168591224,45032.0,5.0,1.0,1.0,1.0,0.0,0
2.0,40.0,1.0,0.217664781436651,18919.0,3.0,0.0,2.0,0.0,0.0,0
0.6011060351045925,22.0,0.0,0.36441452272180813,20795.0,4.0,0.0,1.0,0.0,0.0,0
0.6945409084595082,49.0,1.0,0.48481733574107516,71990.0,11.0,0.0,2.0,1.0,2.0,0
2.0,40.0,0.0,0.37306836719561026,33715.0,4.0,0.0,2.0,0.0,0.0,0
1.1574074074074074,21.0,0.0,0.37,18000.0,3.0,0.0,1.0,0.0,0.0,0
2.0,56.0,0.0,0.196,18000.0,3.0,0.0,2.0,0.0,0.0,0
2.0,46.0,0.0,0.1026100307062436,23448.0,3.0,0.0,2.0,0.0,0.0,0
0.3836215098115037,24.0,0.0,0.18737915922440937,54307.0,5.0,0.0,1.0,0.0,1.0,0
1.2857602057216329,55.0,1.0,0.12266152362584377,25925.0,2.0,1.0,1.0,1.0,0.0,0
0.3472222222222222,46.0,1.0,0.48055555555555557,18000.0,4.0,1.0,1.0,1.0,1.0,1
2.0,39.0,1.0,0.15833948642218393,36567.0,2.0,0.0,2.0,1.0,0.0,0
0.9047743130953415,45.0,0.0,0.4348128202901068,23026.0,4.0,0.0,1.0,0.0,0.0,0
0.3208254196396489,34.0,1.0,0.10209948154612186,38962.0,2.0,1.0,1.0,1.0,2.0,0
2.0,37.0,0.0,0.47888888888888886,18000.0,3.0,0.0,2.0,0.0,1.0,0
1.627731333177071,26.0,0.0,0.1827877177904524,51196.0,4.0,0.0,2.0,0.0,0.0,0
0.5500308017248966,26.0,0.0,0.23550118806653172,22726.0,3.0,0.0,1.0,0.0,1.0,0
0.6944444444444444,47.0,1.0,0.3656111111111111,18000.0,3.0,1.0,1.0,1.0,2.0,0
2.0,32.0,1.0,0.38756090133982946,26272.0,4.0,0.0,2.0,1.0,0.0,0
0.2976913440883262,52.0,0.0,0.2166954831887744,69983.0,6.0,0.0,1.0,0.0,1.0,0
2.0,49.0,0.0,0.2225402504472272,25155.0,2.0,0.0,2.0,0.0,0.0,0
0.06980822285018597,40.0,1.0,0.32275971451229185,89531.0,9.0,0.0,1.0,0.0,0.0,0
0.982356870603953,32.0,0.0,0.28509961098667924,33932.0,4.0,0.0,1.0,0.0,1.0,0
2.0,38.0,1.0,0.33423470385091547,30694.0,4.0,1.0,2.0,1.0,0.0,1
0.6934476135000381,58.0,0.0,0.44481890615573444,48069.0,6.0,0.0,1.0,0.0,1.0,1
0.14890170105303283,53.0,1.0,0.4198074998808786,41974.0,6.0,0.0,1.0,1.0,0.0,0
0.640513230441288,32.0,0.0,0.10139580643177766,32526.0,2.0,0.0,1.0,0.0,0.0,0
0.6143170269021713,27.0,1.0,0.36985816648482883,33913.0,4.0,0.0,1.0,1.0,0.0,0
0.19905726479393593,28.0,1.0,0.5035352570227403,62796.0,10.0,0.0,1.0,0.0,0.0,0
0.856009012062879,38.0,1.0,0.4820186746926072,97351.0,14.0,1.0,2.0,1.0,0.0,0
0.4972393272550798,47.0,1.0,0.3621175235094754,41898.0,6.0,0.0,1.0,1.0,0.0,0
1.8833242933767251,48.0,0.0,0.5190743084433195,44248.0,8.0,0.0,2.0,0.0,2.0,0
1.0911312849162011,51.0,0.0,0.17139490223463688,45824.0,3.0,0.0,2.0,0.0,0.0,0
0.05377130419072036,30.0,1.0,0.35854705634372336,116233.0,12.0,0.0,1.0,0.0,0.0,0
0.4133187845121185,60.0,0.0,0.19093343914294217,50405.0,4.0,0.0,1.0,0.0,0.0,0
2.0,56.0,0.0,0.3539449094011538,24614.0,3.0,0.0,2.0,0.0,0.0,0
0.713739193988603,24.0,0.0,0.3878173284456473,29189.0,4.0,0.0,1.0,0.0,1.0,0
0.7082855240604593,32.0,0.0,0.2020313628830054,47062.0,4.0,0.0,1.0,0.0,0.0,0
2.0,24.0,0.0,0.49138873297686925,33851.0,5.0,0.0,2.0,0.0,0.0,0
0.8329501762522573,34.0,1.0,0.12179397477160506,100046.0,4.0,1.0,2.0,1.0,0.0,0
0.12075194652137793,59.0,1.0,0.4303599374021909,51759.0,8.0,0.0,1.0,0.0,0.0,0
0.41637520402385,34.0,0.0,0.12228106991772426,30021.0,2.0,0.0,1.0,0.0,0.0,0
0.2434653889603054,60.0,0.0,0.44669081843325154,25671.0,5.0,0.0,1.0,0.0,0.0,0
1.3767277933806927,41.0,1.0,0.3274244176441434,60530.0,7.0,1.0,2.0,1.0,0.0,0
1.5582149090002493,42.0,0.0,0.0700261780104712,21392.0,2.0,0.0,1.0,0.0,0.0,0
0.6080616817769995,31.0,1.0,0.29949470074244333,54819.0,6.0,1.0,1.0,1.0,0.0,1
1.1574074074074074,25.0,0.0,0.22744444444444445,18000.0,3.0,0.0,1.0,0.0,0.0,0
2.0,50.0,1.0,0.5372492836676218,26524.0,6.0,1.0,2.0,1.0,0.0,1
1.2358037049395074,55.0,1.0,0.5111778445111779,26973.0,5.0,1.0,1.0,1.0,0.0,0
1.4065488916394735,50.0,1.0,0.0502137954315292,35548.0,1.0,1.0,2.0,1.0,1.0,0
2.0,28.0,0.0,0.2023888888888889,18000.0,3.0,0.0,2.0,0.0,0.0,0
1.1574074074074074,33.0,1.0,0.2755,18000.0,2.0,1.0,1.0,1.0,0.0,1
0.9955716970913377,54.0,1.0,0.14694638249068145,20926.0,3.0,1.0,1.0,1.0,0.0,1
1.4486455164421266,51.0,0.0,0.3699840648993191,34515.0,4.0,0.0,2.0,0.0,0.0,0
2.0,31.0,1.0,0.4494705340699816,26064.0,5.0,1.0,2.0,1.0,0.0,0
1.0035626473982637,53.0,1.0,0.3016709318079181,33215.0,5.0,1.0,1.0,1.0,0.0,1
0.35864918371445786,38.0,0.0,0.4904097208274754,139412.0,15.0,0.0,2.0,0.0,2.0,0
0.7460125628515584,38.0,1.0,0.16919564925473346,44682.0,3.0,1.0,1.0,1.0,0.0,1
0.14188744352879748,40.0,0.0,0.33732888374310427,44049.0,6.0,0.0,1.0,0.0,0.0,0
0.5423287596941265,57.0,1.0,0.15694994305548024,92195.0,5.0,1.0,2.0,1.0,0.0,0
1.0739062265083013,28.0,0.0,0.5372752851221031,46559.0,7.0,0.0,2.0,0.0,2.0,0
1.1967162107177904,45.0,1.0,0.3605945286134846,41781.0,6.0,1.0,2.0,1.0,0.0,1
0.19200874945469515,39.0,0.0,0.18527769073381137,108502.0,7.0,0.0,1.0,0.0,1.0,0
0.2069735173245113,36.0,1.0,0.5003228786870262,100657.0,15.0,0.0,1.0,1.0,0.0,0
0.1289643645667829,50.0,1.0,0.19344654685017437,48463.0,4.0,0.0,1.0,0.0,0.0,0
0.5159319795278191,22.0,0.0,0.0867230064388311,64608.0,2.0,0.0,1.0,0.0,1.0,0
0.5184871788490414,24.0,0.0,0.3906821632114681,40181.0,6.0,0.0,1.0,0.0,2.0,0
1.1454228901310364,28.0,0.0,0.28312562998258956,43652.0,4.0,0.0,2.0,0.0,0.0,0
1.1337611392031928,26.0,0.0,0.5154985147729076,44101.0,7.0,0.0,2.0,0.0,2.0,0
2.0,28.0,1.0,0.44472361809045224,21094.0,3.0,1.0,2.0,1.0,0.0,1
2.0,59.0,0.0,0.10755555555555556,18000.0,2.0,0.0,2.0,0.0,0.0,0
0.11089228367133301,22.0,0.0,0.30828054860630577,56361.0,5.0,0.0,1.0,0.0,1.0,0
0.12568624690811833,44.0,1.0,0.2240432762885354,49727.0,4.0,1.0,1.0,1.0,1.0,0
0.7064781217855245,41.0,0.0,0.21235036793380582,29489.0,3.0,0.0,1.0,0.0,2.0,0
0.12414834237133265,26.0,1.0,0.14188665752934868,50343.0,4.0,1.0,1.0,1.0,0.0,0
1.2363078901169546,33.0,0.0,0.31370076403827607,40443.0,4.0,0.0,2.0,0.0,0.0,0
1.0150223304912709,37.0,0.0,0.2113276492082826,32840.0,4.0,0.0,1.0,0.0,0.0,0
2.0,35.0,0.0,0.29483333333333334,18000.0,3.0,0.0,2.0,0.0,2.0,0
1.8983833367504233,40.0,0.0,0.2568512654623323,43897.0,5.0,0.0,2.0,0.0,2.0,0
1.4143071309365542,26.0,0.0,0.4289310666704382,35353.0,5.0,0.0,2.0,0.0,2.0,0
0.6688471082395275,59.0,1.0,0.33254409374561067,49837.0,6.0,1.0,1.0,1.0,0.0,0
0.8875067450512624,47.0,1.0,0.11876970264974014,23474.0,3.0,0.0,1.0,1.0,0.0,0
1.1574074074074074,31.0,0.0,0.5262777777777777,18000.0,3.0,0.0,1.0,0.0,0.0,0
0.33312901420462115,44.0,0.0,0.41300002665032115,37523.0,6.0,0.0,1.0,0.0,2.0,0
0.6104633416763323,33.0,1.0,0.09353519321164765,81905.0,4.0,1.0,2.0,1.0,1.0,0
0.9993204620857816,48.0,0.0,0.1700643562377583,50034.0,4.0,0.0,2.0,0.0,0.0,0
1.146618050061344,43.0,0.0,0.42802105190739914,29071.0,4.0,0.0,1.0,0.0,0.0,1
1.1498693748390183,54.0,1.0,0.17954520366486368,18118.0,2.0,1.0,1.0,1.0,0.0,1
2.0,58.0,1.0,0.1428283743643961,19863.0,2.0,1.0,2.0,1.0,0.0,0
2.0,35.0,0.0,0.5248060693887989,23462.0,5.0,0.0,2.0,0.0,1.0,0
0.3472222222222222,39.0,0.0,0.15611111111111112,18000.0,3.0,0.0,1.0,0.0,0.0,0
1.3454423141607803,52.0,0.0,0.4060141271442987,24775.0,5.0,0.0,1.0,0.0,0.0,0
0.22979630855209943,48.0,0.0,0.2977057136554158,27198.0,3.0,0.0,1.0,0.0,0.0,0
1.3598041881968996,58.0,1.0,0.4974979602937177,36770.0,7.0,1.0,2.0,1.0,0.0,0
0.10655164771468026,33.0,1.0,0.10280102971512352,58657.0,4.0,0.0,1.0,0.0,0.0,0
0.25602687258054607,54.0,0.0,0.3855559879564959,48823.0,7.0,0.0,1.0,0.0,1.0,0
0.1283341204492721,27.0,1.0,0.37958152810003903,48701.0,6.0,1.0,1.0,1.0,0.0,0
2.0,43.0,0.0,0.4755383571626002,39797.0,7.0,0.0,2.0,0.0,0.0,0
2.0,22.0,1.0,0.20282958745804477,23537.0,3.0,1.0,2.0,1.0,0.0,1
0.5088540606554041,54.0,0.0,0.3728068389985752,24565.0,4.0,0.0,1.0,0.0,0.0,0
1.1574074074074074,26.0,1.0,0.10327777777777777,18000.0,2.0,1.0,1.0,1.0,0.0,1
0.25710642148998314,43.0,1.0,0.10354189806244601,24309.0,2.0,0.0,1.0,1.0,0.0,0
0.2886582701749038,50.0,0.0,0.0960608537818852,72173.0,4.0,0.0,1.0,0.0,0.0,0
0.2852904256533151,26.0,0.0,0.4771425310966564,43815.0,7.0,0.0,1.0,0.0,0.0,0
0.5532748337409125,32.0,1.0,0.1003529893439267,90371.0,4.0,0.0,2.0,1.0,0.0,1
2.0,49.0,0.0,0.37473841554559045,33450.0,5.0,0.0,2.0,0.0,0.0,0
0.9266724120356213,48.0,0.0,0.07939729226321203,35971.0,2.0,0.0,1.0,0.0,0.0,0
1.7105713308244954,22.0,1.0,0.3937735203557988,29230.0,5.0,0.0,2.0,1.0,2.0,1
2.0,43.0,1.0,0.23379138038725797,32020.0,3.0,1.0,2.0,1.0,0.0,0
0.39563222028802025,54.0,0.0,0.29669251463839214,31595.0,3.0,0.0,1.0,0.0,1.0,0
0.8524059156970549,59.0,0.0,0.25871371947321314,39105.0,4.0,0.0,1.0,0.0,2.0,0
0.23039351211869874,33.0,1.0,0.08154087180904986,54255.0,3.0,0.0,1.0,1.0,0.0,0
2.0,37.0,0.0,0.16694523645659226,20342.0,2.0,0.0,2.0,0.0,1.0,1
0.23041899389850504,37.0,0.0,0.5332817194787001,54249.0,9.0,0.0,1.0,0.0,1.0,0
2.0,60.0,0.0,0.39851394484851654,38222.0,5.0,0.0,2.0,0.0,2.0,0
1.624589791077753,28.0,1.0,0.2492770575429704,30777.0,3.0,1.0,2.0,1.0,2.0,1
0.5559014497909811,34.0,0.0,0.544071866939429,22486.0,5.0,0.0,1.0,0.0,0.0,0
0.42296890332622744,33.0,0.0,0.27347477413460564,29553.0,4.0,0.0,1.0,0.0,0.0,0
1.1574074074074074,29.0,0.0,0.21794444444444444,18000.0,3.0,0.0,1.0,0.0,0.0,0
0.3472222222222222,25.0,0.0,0.4615,18000.0,4.0,0.0,1.0,0.0,2.0,0
2.0,38.0,0.0,0.42633333333333334,18000.0,3.0,0.0,2.0,0.0,0.0,0
1.8518518518518519,23.0,0.0,0.25772222222222224,18000.0,2.0,0.0,1.0,0.0,2.0,0
0.13802698703650537,60.0,0.0,0.5351913606148274,45281.0,8.0,0.0,1.0,0.0,2.0,0
0.7492387734062192,25.0,1.0,0.37455944760123716,27806.0,4.0,0.0,1.0,0.0,2.0,0
0.3902835019358062,25.0,0.0,0.05966654177594605,32028.0,2.0,0.0,1.0,0.0,0.0,0
1.8518518518518519,56.0,0.0,0.12533333333333332,18000.0,2.0,0.0,1.0,0.0,0.0,0
1.287846591713995,21.0,0.0,0.4618475447204729,25883.0,5.0,0.0,1.0,0.0,0.0,0
0.12968150223052183,54.0,1.0,0.27029774872912127,48195.0,5.0,1.0,1.0,1.0,0.0,0
2.0,30.0,0.0,0.1275605584503401,25141.0,3.0,0.0,2.0,0.0,2.0,0
2.0,28.0,1.0,0.4305,18000.0,3.0,1.0,2.0,1.0,1.0,1
1.1430243509907736,37.0,0.0,0.3213178613557183,72906.0,8.0,0.0,2.0,0.0,2.0,0
0.43098989759680034,48.0,0.0,0.33551701548115714,29003.0,4.0,0.0,1.0,0.0,0.0,0
2.0,38.0,1.0,0.5481168766412924,30083.0,6.0,1.0,2.0,1.0,1.0,1
2.0,24.0,0.0,0.42348556250535513,23342.0,3.0,0.0,2.0,0.0,0.0,0
0.5777728474494795,31.0,0.0,0.12751677852348994,36058.0,3.0,0.0,1.0,0.0,0.0,0
2.0,44.0,0.0,0.28746408589142597,26452.0,4.0,0.0,2.0,0.0,0.0,0
2.0,51.0,1.0,0.07016653985966692,23658.0,2.0,1.0,2.0,1.0,0.0,0
0.2980164028228114,36.0,0.0,0.2510490177379363,41944.0,4.0,0.0,1.0,0.0,1.0,0
1.54206760424377,49.0,0.0,0.05148038490007402,54040.0,3.0,0.0,2.0,0.0,1.0,1
1.1889758162318977,22.0,1.0,0.40208784153330324,42053.0,6.0,1.0,2.0,1.0,2.0,1
0.5798311531681974,32.0,0.0,0.48229891455608126,35930.0,6.0,0.0,1.0,0.0,0.0,0
0.48294247189274814,47.0,1.0,0.1288490515009852,25883.0,3.0,0.0,1.0,0.0,0.0,0
0.6944444444444444,27.0,0.0,0.5031111111111111,18000.0,3.0,0.0,1.0,0.0,0.0,0
1.6170763260025873,42.0,1.0,0.40488357050452783,30920.0,4.0,1.0,2.0,1.0,0.0,0
1.9421850358527357,53.0,0.0,0.29144428648006154,42907.0,4.0,0.0,2.0,0.0,0.0,0
0.641104546200558,53.0,1.0,0.40472673559822747,32496.0,5.0,1.0,1.0,1.0,0.0,0
0.7903763772308373,57.0,1.0,0.1393038364869351,42174.0,2.0,1.0,1.0,1.0,0.0,0
